nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolvednbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolved, weight0, weight1, weight2, weight3, weight4, weight5
11, 6, 122, 155, 0.0, 0.0, 0.0, false, 5, 3, 3, 6, 3, 4
11, 6, 155, 192, 0.0, 0.0, 0.0, false, 6, 2, 2, 5, 4, 5
11, 6, 405, 434, 0.0, 0.0, 0.0, false, 2, 2, 4, 5, 5, 4
11, 6, 109, 132, 0.0, 0.0, 0.0, false, 5, 3, 2, 6, 3, 4
11, 6, 134, 172, 0.0, 0.0, 0.0, false, 4, 4, 6, 3, 2, 6
11, 6, 293, 349, 0.0, 0.0, 0.0, false, 3, 3, 4, 5, 2, 6
11, 6, 245, 253, 0.0, 0.0, 0.0, false, 5, 5, 3, 6, 5, 5
11, 6, 136, 174, 0.0, 0.0, 0.0, false, 2, 3, 4, 2, 4, 3
11, 6, 433, 468, 0.0, 0.0, 0.0, false, 5, 5, 2, 5, 5, 4
11, 6, 413, 504, 0.0, 0.0, 0.0, false, 5, 5, 3, 6, 3, 5
11, 6, 278, 323, 0.0, 0.0, 0.0, false, 4, 4, 4, 4, 5, 2
11, 6, 230, 320, 0.0, 0.0, 0.0, false, 2, 6, 4, 6, 5, 3
11, 6, 354, 391, 0.0, 0.0, 0.0, false, 2, 5, 5, 5, 5, 3
11, 6, 1, 12, 0.0, 0.0, 0.0, false, 6, 3, 2, 6, 4, 2
11, 6, 180, 212, 0.0, 0.0, 0.0, false, 5, 5, 6, 3, 3, 2
11, 6, 1, 12, 0.0, 0.0, 0.0, false, 4, 5, 6, 4, 4, 6
11, 6, 171, 203, 0.0, 0.0, 0.0, false, 6, 5, 5, 4, 4, 5
11, 6, 208, 264, 0.0, 0.0, 0.0, false, 2, 4, 5, 3, 3, 3
11, 6, 194, 209, 0.0, 0.0, 0.0, false, 4, 2, 3, 5, 5, 2
11, 6, 126, 166, 0.0, 0.0, 0.0, false, 6, 5, 2, 6, 3, 4
11, 6, 160, 198, 0.0, 0.0, 0.0, false, 2, 2, 4, 2, 6, 4
11, 6, 1, 12, 0.0, 0.0, 0.0, false, 3, 2, 5, 3, 6, 3
