nbPlayer, nbType, timeCreateADD, timeCreateDAG, nbNodeADD, nbNodeDAG, timeSolveDAG, emptyCore, cosDAG
28, 4, 206.0, 0.0, 5916.0, 6060.0, 146.0, false, 0.0
28, 4, 4.0, 0.0, 2801.0, 3041.0, 31.0, false, 0.0
28, 4, 15.0, 0.0, 2769.0, 2890.0, 58.0, false, 0.0
28, 4, 15.0, 0.0, 5931.0, 6411.0, 139.0, false, 0.0
28, 4, 240.0, 0.0, 6094.0, 6158.0, 131.0, false, -4.547473508864641E-13
28, 4, 236.0, 0.0, 1944.0, 1996.0, 16.0, false, 0.0
28, 4, 58.0, 0.0, 2033.0, 2457.0, 27.0, false, 0.0
28, 4, 10.0, 0.0, 4308.0, 4401.0, 76.0, false, 0.0
28, 4, 4.0, 1.0, 3457.0, 3708.0, 38.0, false, 0.0
28, 4, 5.0, 0.0, 2098.0, 2193.0, 21.0, false, 0.0
28, 4, 5.0, 0.0, 2921.0, 3056.0, 32.0, true, 50.0
28, 4, 76.0, 0.0, 1655.0, 2203.0, 23.0, false, 0.0
28, 4, 35.0, 1.0, 5776.0, 6153.0, 93.0, false, 0.0
28, 4, 89.0, 0.0, 4564.0, 4581.0, 78.0, false, 0.0
28, 4, 231.0, 1.0, 4787.0, 4878.0, 114.0, false, 0.0
28, 4, 35.0, 0.0, 4279.0, 4337.0, 89.0, false, 0.0
28, 4, 475.0, 0.0, 4019.0, 4070.0, 81.0, false, 0.0
28, 4, 39.0, 0.0, 2403.0, 2625.0, 17.0, false, 0.0
28, 4, 92.0, 1.0, 4399.0, 4519.0, 79.0, false, 0.0
28, 4, 5.0, 0.0, 3455.0, 4855.0, 68.0, false, 0.0
28, 4, 151.0, 1.0, 4189.0, 4207.0, 51.0, false, 0.0
28, 4, 4.0, 0.0, 2599.0, 2623.0, 45.0, false, 0.0
28, 4, 23.0, 1.0, 6340.0, 6770.0, 148.0, false, 0.0
28, 4, 2.0, 0.0, 1244.0, 1902.0, 17.0, false, 0.0
28, 4, 6.0, 0.0, 974.0, 1078.0, 9.0, false, 0.0
28, 4, 2.0, 0.0, 1804.0, 1852.0, 17.0, false, 0.0
28, 4, 32.0, 0.0, 3391.0, 4583.0, 42.0, false, 0.0
28, 4, 53.0, 0.0, 6070.0, 6115.0, 140.0, false, 0.0
28, 4, 3.0, 1.0, 2475.0, 3024.0, 27.0, false, 0.0
