nbPlayer, nbType, timeCreateADD, timeCreateDAG, nbNodeADD, nbNodeDAG, timeSolveDAG, emptyCore, cosDAG
26, 2, 0.0, 0.0, 376.0, 457.0, 3.0, true, 7.0
26, 2, 0.0, 0.0, 510.0, 816.0, 4.0, true, 20.000000000000007
26, 2, 1.0, 0.0, 535.0, 1017.0, 4.0, true, 6.0
26, 2, 1.0, 0.0, 265.0, 365.0, 2.0, false, 0.0
26, 2, 1.0, 0.0, 639.0, 891.0, 5.0, true, 19.99999999999997
26, 2, 2.0, 0.0, 1137.0, 1345.0, 12.0, false, 0.0
26, 2, 2.0, 0.0, 1018.0, 1067.0, 11.0, true, 20.00000000000003
26, 2, 0.0, 0.0, 387.0, 461.0, 3.0, false, 0.0
26, 2, 1.0, 0.0, 807.0, 861.0, 8.0, true, 18.0
26, 2, 1.0, 0.0, 532.0, 616.0, 5.0, true, 18.0
26, 2, 0.0, 1.0, 315.0, 416.0, 3.0, true, 12.0
26, 2, 0.0, 0.0, 504.0, 641.0, 8.0, true, 35.0
26, 2, 2.0, 0.0, 974.0, 987.0, 9.0, false, 0.0
26, 2, 1.0, 0.0, 394.0, 554.0, 5.0, true, 35.0
26, 2, 2.0, 0.0, 715.0, 863.0, 9.0, true, 40.0
26, 2, 1.0, 0.0, 637.0, 759.0, 7.0, true, 36.0
26, 2, 1.0, 0.0, 956.0, 1333.0, 7.0, false, 0.0
26, 2, 1.0, 0.0, 888.0, 940.0, 9.0, true, 20.0
26, 2, 2.0, 0.0, 202.0, 292.0, 2.0, false, 0.0
26, 2, 2.0, 0.0, 956.0, 1333.0, 7.0, false, 0.0
26, 2, 1.0, 0.0, 506.0, 549.0, 4.0, false, 0.0
26, 2, 1.0, 0.0, 343.0, 450.0, 5.0, true, 16.0
26, 2, 0.0, 0.0, 417.0, 680.0, 3.0, true, 28.0
26, 2, 0.0, 1.0, 258.0, 350.0, 2.0, true, 3.0
26, 2, 1.0, 1.0, 743.0, 1030.0, 6.0, true, 10.0
26, 2, 0.0, 1.0, 138.0, 267.0, 2.0, false, 0.0
26, 2, 1.0, 0.0, 532.0, 616.0, 7.0, true, 18.0
26, 2, 1.0, 0.0, 1019.0, 1115.0, 13.0, true, 8.0
26, 2, 2.0, 0.0, 444.0, 509.0, 5.0, false, 0.0
26, 2, 1.0, 0.0, 577.0, 625.0, 5.0, false, 0.0
26, 2, 1.0, 0.0, 732.0, 756.0, 6.0, false, 0.0
26, 2, 0.0, 0.0, 789.0, 846.0, 9.0, true, 21.0
26, 2, 0.0, 0.0, 227.0, 473.0, 2.0, true, 30.0
26, 2, 0.0, 0.0, 682.0, 705.0, 6.0, false, 0.0
26, 2, 1.0, 0.0, 544.0, 725.0, 4.0, true, 30.0
26, 2, 3.0, 0.0, 671.0, 775.0, 10.0, true, 28.0
26, 2, 0.0, 0.0, 437.0, 1308.0, 4.0, false, 0.0
26, 2, 0.0, 0.0, 435.0, 1077.0, 4.0, true, 2.0
26, 2, 1.0, 0.0, 912.0, 928.0, 8.0, false, 0.0
26, 2, 0.0, 0.0, 697.0, 738.0, 6.0, true, 10.0
26, 2, 3.0, 0.0, 1263.0, 1354.0, 22.0, false, 0.0
26, 2, 2.0, 0.0, 312.0, 398.0, 3.0, true, 9.0
26, 2, 1.0, 0.0, 795.0, 1172.0, 6.0, true, 5.000000000000014
26, 2, 1.0, 0.0, 303.0, 391.0, 2.0, false, 0.0
26, 2, 2.0, 0.0, 1275.0, 1287.0, 13.0, false, 0.0
26, 2, 1.0, 0.0, 570.0, 1039.0, 5.0, true, 12.0
26, 2, 2.0, 0.0, 1118.0, 1130.0, 13.0, false, 0.0
26, 2, 2.0, 0.0, 618.0, 771.0, 8.0, true, 40.0
26, 2, 2.0, 0.0, 846.0, 873.0, 7.0, false, 0.0
26, 2, 1.0, 0.0, 328.0, 415.0, 3.0, false, 0.0
26, 2, 0.0, 1.0, 551.0, 691.0, 6.0, true, 29.99999999999997
26, 2, 1.0, 0.0, 315.0, 416.0, 3.0, true, 12.0
26, 2, 0.0, 0.0, 281.0, 754.0, 3.0, true, 12.0
26, 2, 0.0, 0.0, 486.0, 539.0, 4.0, false, 0.0
26, 2, 0.0, 0.0, 104.0, 260.0, 1.0, true, 6.0
26, 2, 0.0, 0.0, 227.0, 473.0, 3.0, true, 30.0
26, 2, 0.0, 0.0, 513.0, 568.0, 4.0, false, 0.0
26, 2, 0.0, 0.0, 617.0, 654.0, 5.0, false, 0.0
26, 2, 1.0, 1.0, 615.0, 697.0, 7.0, true, 21.0
26, 2, 0.0, 0.0, 198.0, 315.0, 2.0, true, 3.0
26, 2, 2.0, 0.0, 1054.0, 1340.0, 8.0, false, 0.0
26, 2, 0.0, 0.0, 250.0, 675.0, 4.0, true, 14.0
26, 2, 1.0, 0.0, 846.0, 873.0, 8.0, false, 0.0
26, 2, 0.0, 0.0, 199.0, 477.0, 3.0, true, 27.0
26, 2, 2.0, 0.0, 760.0, 868.0, 9.0, true, 32.0
26, 2, 0.0, 1.0, 921.0, 976.0, 11.0, true, 16.0
26, 2, 2.0, 0.0, 888.0, 965.0, 11.0, true, 27.0
26, 2, 1.0, 0.0, 770.0, 901.0, 8.0, true, 28.0
26, 2, 3.0, 0.0, 1207.0, 1350.0, 14.0, false, 0.0
26, 2, 2.0, 1.0, 436.0, 498.0, 4.0, true, 4.0
26, 2, 2.0, 0.0, 1016.0, 1034.0, 12.0, false, 0.0
26, 2, 1.0, 0.0, 193.0, 289.0, 2.0, true, 4.0
26, 2, 2.0, 0.0, 1000.0, 1029.0, 14.0, true, 11.0
26, 2, 1.0, 1.0, 882.0, 1104.0, 8.0, true, 6.000000000000014
26, 2, 0.0, 0.0, 366.0, 759.0, 3.0, true, 18.0
26, 2, 0.0, 0.0, 406.0, 717.0, 3.0, true, 18.0
26, 2, 1.0, 0.0, 818.0, 844.0, 8.0, false, 1.4210854715202004E-14
26, 2, 3.0, 0.0, 1230.0, 1256.0, 30.0, true, 12.0
26, 2, 0.0, 0.0, 346.0, 498.0, 4.0, true, 27.0
26, 2, 0.0, 0.0, 264.0, 353.0, 2.0, false, 0.0
26, 2, 0.0, 0.0, 326.0, 396.0, 3.0, false, 0.0
26, 2, 2.0, 1.0, 963.0, 986.0, 11.0, false, 0.0
26, 2, 1.0, 0.0, 818.0, 844.0, 7.0, false, 1.4210854715202004E-14
26, 2, 0.0, 0.0, 184.0, 516.0, 2.0, true, 18.0
26, 2, 0.0, 0.0, 337.0, 675.0, 5.0, true, 12.0
26, 2, 3.0, 0.0, 486.0, 543.0, 3.0, false, 0.0
26, 2, 0.0, 0.0, 154.0, 297.0, 2.0, false, 0.0
26, 2, 1.0, 0.0, 570.0, 624.0, 5.0, true, 6.0
26, 2, 0.0, 1.0, 205.0, 486.0, 3.0, true, 20.0
26, 2, 2.0, 0.0, 371.0, 489.0, 4.0, true, 20.0
26, 2, 1.0, 0.0, 807.0, 861.0, 8.0, true, 18.0
26, 2, 0.0, 1.0, 75.0, 267.0, 1.0, true, 18.0
26, 2, 1.0, 0.0, 965.0, 982.0, 10.0, false, 0.0
26, 2, 1.0, 0.0, 441.0, 762.0, 4.0, true, 24.0
26, 2, 1.0, 0.0, 668.0, 707.0, 8.0, false, 0.0
26, 2, 0.0, 0.0, 114.0, 357.0, 2.0, true, 22.0
26, 2, 1.0, 0.0, 486.0, 543.0, 4.0, false, 0.0
26, 2, 0.0, 1.0, 243.0, 360.0, 3.0, true, 6.0
26, 2, 1.0, 0.0, 843.0, 858.0, 7.0, false, 0.0
26, 2, 1.0, 0.0, 240.0, 478.0, 4.0, true, 36.0
26, 2, 3.0, 0.0, 746.0, 787.0, 7.0, true, 7.0
26, 2, 1.0, 1.0, 612.0, 677.0, 5.0, true, 18.0
26, 2, 1.0, 0.0, 231.0, 332.0, 2.0, false, 0.0
26, 2, 2.0, 0.0, 820.0, 914.0, 9.0, true, 20.99999999999997
26, 2, 1.0, 0.0, 464.0, 536.0, 4.0, true, 9.999999999999993
26, 2, 1.0, 0.0, 974.0, 987.0, 10.0, false, 0.0
26, 2, 1.0, 1.0, 632.0, 661.0, 6.0, false, 0.0
26, 2, 0.0, 1.0, 498.0, 572.0, 5.0, true, 20.0
26, 2, 2.0, 0.0, 671.0, 775.0, 10.0, true, 28.0
26, 2, 0.0, 0.0, 491.0, 842.0, 4.0, true, 19.999999999999993
26, 2, 1.0, 0.0, 691.0, 853.0, 8.0, true, 34.99999999999994
26, 2, 0.0, 0.0, 347.0, 424.0, 3.0, false, 0.0
26, 2, 0.0, 0.0, 118.0, 280.0, 2.0, true, 16.0
26, 2, 0.0, 0.0, 174.0, 360.0, 2.0, true, 24.0
26, 2, 1.0, 0.0, 559.0, 627.0, 4.0, true, 14.000000000000028
26, 2, 1.0, 1.0, 891.0, 1177.0, 8.0, true, 5.999999999999957
26, 2, 0.0, 0.0, 211.0, 537.0, 2.0, true, 18.0
26, 2, 1.0, 0.0, 617.0, 654.0, 6.0, false, 0.0
26, 2, 0.0, 0.0, 424.0, 1152.0, 4.0, true, 2.0
26, 2, 0.0, 0.0, 254.0, 382.0, 3.0, true, 16.0
26, 2, 1.0, 0.0, 474.0, 552.0, 4.0, true, 16.0
26, 2, 2.0, 0.0, 669.0, 709.0, 6.0, false, 0.0
26, 2, 1.0, 0.0, 174.0, 360.0, 3.0, true, 24.0
26, 2, 0.0, 0.0, 99.0, 279.0, 1.0, true, 18.0
26, 2, 0.0, 0.0, 466.0, 508.0, 4.0, false, 0.0
26, 2, 0.0, 0.0, 568.0, 847.0, 4.0, true, 25.0
26, 2, 2.0, 0.0, 977.0, 1028.0, 13.0, true, 22.0
26, 2, 1.0, 0.0, 765.0, 1014.0, 8.0, true, 17.999999999999986
26, 2, 1.0, 0.0, 503.0, 565.0, 4.0, true, 7.0
26, 2, 0.0, 0.0, 363.0, 525.0, 5.0, true, 29.999999999999993
26, 2, 2.0, 0.0, 1016.0, 1034.0, 12.0, false, 0.0
26, 2, 2.0, 0.0, 1190.0, 1203.0, 11.0, false, 0.0
26, 2, 0.0, 0.0, 843.0, 858.0, 7.0, false, 0.0
26, 2, 1.0, 0.0, 234.0, 358.0, 3.0, true, 12.0
26, 2, 1.0, 0.0, 634.0, 850.0, 5.0, true, 30.0
26, 2, 0.0, 1.0, 567.0, 781.0, 4.0, true, 16.0
26, 2, 0.0, 0.0, 201.0, 363.0, 2.0, true, 21.0
26, 2, 1.0, 0.0, 724.0, 781.0, 7.0, true, 16.0
26, 2, 0.0, 1.0, 547.0, 1221.0, 5.0, true, 3.0
26, 2, 1.0, 0.0, 339.0, 420.0, 3.0, true, 4.0
26, 2, 1.0, 0.0, 502.0, 619.0, 6.0, true, 28.0
26, 2, 1.0, 0.0, 1118.0, 1130.0, 13.0, false, 0.0
26, 2, 1.0, 0.0, 472.0, 610.0, 6.0, true, 30.0
26, 2, 2.0, 0.0, 392.0, 459.0, 3.0, false, 0.0
26, 2, 0.0, 0.0, 406.0, 838.0, 4.0, true, 15.0
26, 2, 2.0, 0.0, 544.0, 689.0, 8.0, true, 35.0
26, 2, 1.0, 0.0, 678.0, 708.0, 6.0, false, 0.0
26, 2, 2.0, 0.0, 1226.0, 1280.0, 21.0, false, 0.0
26, 2, 2.0, 0.0, 570.0, 624.0, 5.0, true, 6.0
26, 2, 0.0, 0.0, 921.0, 976.0, 12.0, true, 16.0
26, 2, 0.0, 0.0, 224.0, 373.0, 3.0, true, 20.0
26, 2, 1.0, 0.0, 777.0, 833.0, 9.0, true, 20.0
26, 2, 3.0, 1.0, 1207.0, 1350.0, 13.0, false, 0.0
26, 2, 1.0, 0.0, 727.0, 1139.0, 5.0, true, 10.0
26, 2, 1.0, 0.0, 411.0, 668.0, 5.0, true, 35.0
26, 2, 1.0, 1.0, 779.0, 804.0, 7.0, false, 0.0
26, 2, 3.0, 1.0, 945.0, 977.0, 9.0, true, 9.0
26, 2, 4.0, 0.0, 1167.0, 1253.0, 18.0, true, 10.0
26, 2, 1.0, 0.0, 559.0, 627.0, 5.0, true, 14.000000000000028
26, 2, 0.0, 0.0, 337.0, 423.0, 4.0, false, 0.0
26, 2, 0.0, 0.0, 265.0, 365.0, 2.0, false, 0.0
26, 2, 1.0, 0.0, 580.0, 626.0, 5.0, false, 0.0
26, 2, 1.0, 0.0, 638.0, 701.0, 9.0, true, 22.0
26, 2, 0.0, 0.0, 431.0, 556.0, 6.0, true, 28.0
26, 2, 1.0, 0.0, 823.0, 852.0, 9.0, true, 14.000000000000028
26, 2, 0.0, 0.0, 486.0, 539.0, 4.0, false, 0.0
26, 2, 1.0, 0.0, 91.0, 268.0, 2.0, false, 0.0
26, 2, 1.0, 0.0, 807.0, 861.0, 9.0, true, 18.0
26, 2, 1.0, 0.0, 435.0, 498.0, 3.0, false, 0.0
26, 2, 0.0, 0.0, 162.0, 276.0, 2.0, true, 6.0
26, 2, 0.0, 0.0, 387.0, 603.0, 4.0, true, 40.0
26, 2, 2.0, 0.0, 1263.0, 1354.0, 27.0, false, 0.0
26, 2, 1.0, 1.0, 890.0, 911.0, 8.0, false, 0.0
26, 2, 1.0, 0.0, 464.0, 748.0, 4.0, true, 24.0
26, 2, 1.0, 0.0, 298.0, 376.0, 2.0, false, 0.0
26, 2, 0.0, 0.0, 285.0, 384.0, 3.0, false, 0.0
26, 2, 0.0, 0.0, 523.0, 1078.0, 4.0, true, 6.0
26, 2, 0.0, 0.0, 388.0, 744.0, 4.0, true, 18.0
26, 2, 1.0, 1.0, 388.0, 744.0, 4.0, true, 18.0
26, 2, 1.0, 0.0, 669.0, 709.0, 6.0, false, 0.0
26, 2, 1.0, 1.0, 681.0, 836.0, 4.0, true, 15.0
26, 2, 0.0, 0.0, 321.0, 938.0, 3.0, true, 8.0
26, 2, 0.0, 0.0, 381.0, 1123.0, 3.0, true, 4.0
