nbPlayer, nbType, timeCreateADD, timeCreateDAG, nbNodeADD, nbNodeDAG, timeSolveDAG, emptyCore, cosDAG
19, 2, 0.0, 0.0, 82.0, 150.0, 1.0, true, 4.0
19, 2, 1.0, 0.0, 250.0, 279.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 181.0, 218.0, 2.0, false, 0.0
19, 2, 1.0, 0.0, 337.0, 362.0, 2.0, true, 6.0
19, 2, 0.0, 1.0, 128.0, 191.0, 1.0, true, 8.0
19, 2, 0.0, 0.0, 293.0, 360.0, 2.0, true, 12.0
19, 2, 0.0, 0.0, 322.0, 339.0, 3.0, false, 0.0
19, 2, 0.0, 1.0, 96.0, 167.0, 1.0, false, 0.0
19, 2, 0.0, 0.0, 271.0, 417.0, 2.0, true, 6.0
19, 2, 0.0, 1.0, 123.0, 206.0, 2.0, true, 16.0
19, 2, 0.0, 1.0, 350.0, 459.0, 2.0, true, 3.999999999999993
19, 2, 0.0, 0.0, 250.0, 278.0, 2.0, false, 0.0
19, 2, 1.0, 0.0, 107.0, 179.0, 2.0, true, 8.0
19, 2, 1.0, 0.0, 219.0, 342.0, 2.0, true, 12.0
19, 2, 0.0, 0.0, 465.0, 474.0, 4.0, false, 0.0
19, 2, 1.0, 0.0, 181.0, 218.0, 2.0, false, 0.0
19, 2, 1.0, 0.0, 346.0, 365.0, 4.0, false, 0.0
19, 2, 1.0, 0.0, 124.0, 169.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 91.0, 153.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 250.0, 279.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 237.0, 301.0, 3.0, true, 20.0
19, 2, 0.0, 1.0, 139.0, 253.0, 2.0, true, 18.0
19, 2, 0.0, 0.0, 295.0, 318.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 242.0, 269.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 193.0, 375.0, 2.0, true, 6.0
19, 2, 1.0, 0.0, 358.0, 371.0, 4.0, false, 0.0
19, 2, 0.0, 0.0, 134.0, 298.0, 2.0, true, 10.0
19, 2, 0.0, 0.0, 57.0, 146.0, 2.0, true, 4.0
19, 2, 0.0, 0.0, 115.0, 166.0, 2.0, true, 4.0
19, 2, 0.0, 0.0, 156.0, 200.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 73.0, 160.0, 1.0, true, 12.0
19, 2, 1.0, 0.0, 243.0, 277.0, 3.0, true, 5.0
19, 2, 0.0, 0.0, 91.0, 153.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 124.0, 184.0, 1.0, false, 0.0
19, 2, 1.0, 0.0, 107.0, 164.0, 1.0, true, 6.0
19, 2, 0.0, 0.0, 289.0, 383.0, 3.0, true, 12.0
19, 2, 0.0, 0.0, 108.0, 178.0, 2.0, true, 9.0
19, 2, 1.0, 0.0, 486.0, 505.0, 6.0, true, 8.0
19, 2, 0.0, 0.0, 144.0, 211.0, 1.0, true, 12.0
19, 2, 0.0, 1.0, 174.0, 217.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 119.0, 211.0, 3.0, true, 16.0
19, 2, 0.0, 1.0, 219.0, 342.0, 2.0, true, 12.0
19, 2, 0.0, 0.0, 465.0, 474.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 68.0, 146.0, 1.0, true, 4.0
19, 2, 0.0, 1.0, 203.0, 239.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 237.0, 267.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 379.0, 393.0, 3.0, false, 0.0
19, 2, 1.0, 0.0, 285.0, 307.0, 2.0, false, 0.0
19, 2, 1.0, 0.0, 213.0, 413.0, 2.0, true, 4.0
19, 2, 0.0, 0.0, 448.0, 460.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 55.0, 150.0, 1.0, true, 12.0
19, 2, 1.0, 0.0, 261.0, 304.0, 2.0, true, 14.0
19, 2, 0.0, 0.0, 98.0, 163.0, 2.0, true, 8.0
19, 2, 0.0, 0.0, 169.0, 215.0, 2.0, true, 6.0
19, 2, 0.0, 0.0, 124.0, 184.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 142.0, 195.0, 1.0, true, 6.0
19, 2, 1.0, 0.0, 347.0, 492.0, 3.0, true, 4.0
19, 2, 0.0, 0.0, 253.0, 356.0, 2.0, true, 9.0
19, 2, 0.0, 0.0, 139.0, 253.0, 2.0, true, 18.0
19, 2, 0.0, 0.0, 189.0, 268.0, 2.0, true, 20.0
19, 2, 1.0, 0.0, 346.0, 368.0, 3.0, true, 9.0
19, 2, 0.0, 0.0, 250.0, 279.0, 2.0, false, 0.0
19, 2, 1.0, 0.0, 290.0, 332.0, 4.0, true, 11.999999999999993
19, 2, 1.0, 0.0, 271.0, 417.0, 2.0, true, 6.0
19, 2, 0.0, 0.0, 253.0, 356.0, 1.0, true, 9.0
19, 2, 0.0, 0.0, 77.0, 149.0, 1.0, false, 0.0
19, 2, 0.0, 0.0, 231.0, 450.0, 1.0, true, 1.999999999999993
19, 2, 0.0, 0.0, 140.0, 195.0, 1.0, true, 4.0
19, 2, 0.0, 0.0, 129.0, 263.0, 1.0, true, 12.0
19, 2, 0.0, 0.0, 127.0, 182.0, 1.0, true, 3.0
19, 2, 0.0, 0.0, 249.0, 308.0, 3.0, true, 18.0
19, 2, 0.0, 0.0, 98.0, 163.0, 1.0, true, 8.0
19, 2, 1.0, 0.0, 337.0, 362.0, 2.0, true, 6.0
19, 2, 0.0, 0.0, 123.0, 206.0, 1.0, true, 16.0
19, 2, 0.0, 0.0, 206.0, 260.0, 2.0, true, 12.0
19, 2, 0.0, 0.0, 190.0, 240.0, 2.0, true, 10.0
19, 2, 0.0, 0.0, 190.0, 303.0, 2.0, true, 15.0
19, 2, 0.0, 0.0, 322.0, 339.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 434.0, 543.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 222.0, 264.0, 2.0, true, 8.0
19, 2, 0.0, 0.0, 250.0, 279.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 358.0, 371.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 205.0, 269.0, 2.0, true, 18.0
19, 2, 0.0, 0.0, 203.0, 239.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 250.0, 279.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 547.0, 556.0, 4.0, false, 0.0
19, 2, 1.0, 0.0, 274.0, 289.0, 3.0, false, 0.0
19, 2, 1.0, 0.0, 496.0, 506.0, 4.0, false, 0.0
19, 2, 0.0, 0.0, 69.0, 152.0, 1.0, true, 10.0
19, 2, 0.0, 0.0, 392.0, 402.0, 3.0, false, 0.0
19, 2, 0.0, 1.0, 108.0, 178.0, 2.0, true, 9.0
19, 2, 0.0, 0.0, 295.0, 318.0, 3.0, false, 0.0
19, 2, 0.0, 1.0, 84.0, 205.0, 1.0, true, 14.0
19, 2, 0.0, 0.0, 397.0, 497.0, 3.0, true, 5.0
19, 2, 0.0, 0.0, 276.0, 386.0, 2.0, true, 6.0
19, 2, 1.0, 0.0, 397.0, 497.0, 3.0, true, 5.0
19, 2, 1.0, 0.0, 547.0, 556.0, 5.0, false, 0.0
19, 2, 0.0, 0.0, 325.0, 387.0, 4.0, true, 15.0
19, 2, 0.0, 0.0, 436.0, 500.0, 3.0, true, 6.0
19, 2, 0.0, 1.0, 328.0, 340.0, 3.0, false, 0.0
19, 2, 1.0, 0.0, 352.0, 390.0, 4.0, true, 16.0
19, 2, 1.0, 0.0, 124.0, 169.0, 1.0, false, 0.0
19, 2, 0.0, 0.0, 436.0, 500.0, 4.0, true, 6.0
19, 2, 0.0, 0.0, 107.0, 164.0, 1.0, true, 6.0
19, 2, 1.0, 0.0, 250.0, 279.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 107.0, 164.0, 1.0, true, 6.0
19, 2, 0.0, 0.0, 202.0, 347.0, 2.0, true, 12.0
19, 2, 0.0, 0.0, 231.0, 265.0, 3.0, true, 4.0
19, 2, 0.0, 0.0, 250.0, 278.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 387.0, 409.0, 5.0, true, 7.0
19, 2, 0.0, 0.0, 265.0, 330.0, 3.0, true, 16.0
19, 2, 0.0, 0.0, 57.0, 158.0, 1.0, true, 14.0
19, 2, 1.0, 0.0, 357.0, 449.0, 3.0, true, 10.0
19, 2, 1.0, 0.0, 204.0, 303.0, 2.0, true, 20.0
19, 2, 0.0, 0.0, 174.0, 239.0, 3.0, true, 15.0
19, 2, 1.0, 1.0, 398.0, 413.0, 4.0, false, 0.0
19, 2, 0.0, 0.0, 496.0, 506.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 65.0, 147.0, 1.0, true, 8.0
19, 2, 0.0, 0.0, 296.0, 455.0, 2.0, true, 3.0
19, 2, 1.0, 0.0, 279.0, 399.0, 2.0, true, 12.0
19, 2, 0.0, 0.0, 142.0, 214.0, 2.0, true, 15.0
19, 2, 1.0, 1.0, 448.0, 460.0, 4.0, false, 0.0
19, 2, 0.0, 0.0, 312.0, 337.0, 3.0, true, 8.0
19, 2, 1.0, 0.0, 177.0, 218.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 293.0, 317.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 146.0, 197.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 139.0, 253.0, 2.0, true, 18.0
19, 2, 0.0, 0.0, 338.0, 356.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 369.0, 405.0, 3.0, true, 14.0
19, 2, 0.0, 0.0, 187.0, 239.0, 3.0, true, 12.0
19, 2, 0.0, 0.0, 172.0, 301.0, 2.0, true, 15.0
19, 2, 0.0, 0.0, 274.0, 289.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 392.0, 452.0, 5.0, true, 12.0
19, 2, 1.0, 1.0, 325.0, 387.0, 4.0, true, 15.0
19, 2, 1.0, 0.0, 327.0, 352.0, 4.0, true, 7.0
19, 2, 0.0, 0.0, 325.0, 365.0, 6.0, true, 15.0
19, 2, 0.0, 0.0, 237.0, 267.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 69.0, 152.0, 1.0, true, 10.0
19, 2, 0.0, 1.0, 180.0, 391.0, 2.0, true, 6.0
19, 2, 0.0, 0.0, 272.0, 293.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 221.0, 381.0, 2.0, true, 4.0
19, 2, 0.0, 1.0, 289.0, 488.0, 2.0, true, 3.0
19, 2, 0.0, 0.0, 285.0, 307.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 465.0, 474.0, 3.0, false, 0.0
19, 2, 1.0, 0.0, 99.0, 179.0, 1.0, false, 0.0
19, 2, 0.0, 0.0, 162.0, 266.0, 2.0, true, 18.0
19, 2, 0.0, 0.0, 423.0, 434.0, 3.0, false, 0.0
19, 2, 1.0, 0.0, 237.0, 267.0, 1.0, false, 0.0
19, 2, 0.0, 0.0, 213.0, 248.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 203.0, 243.0, 2.0, true, 5.0
19, 2, 0.0, 0.0, 237.0, 301.0, 4.0, true, 20.0
19, 2, 0.0, 0.0, 285.0, 307.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 69.0, 152.0, 2.0, true, 10.0
19, 2, 0.0, 0.0, 212.0, 237.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 181.0, 218.0, 2.0, false, 0.0
19, 2, 1.0, 0.0, 547.0, 556.0, 5.0, false, 0.0
19, 2, 0.0, 0.0, 174.0, 217.0, 2.0, false, 0.0
19, 2, 0.0, 0.0, 213.0, 248.0, 3.0, false, 0.0
19, 2, 0.0, 0.0, 190.0, 303.0, 1.0, true, 15.0
